problemId,titleKo,isSolvable,acceptedUserCount,level,averageTries,tags
1461,도서관,True,2261,11,2,"greedy,sorting"
1462,퀴즈쇼,True,69,17,3,dp
1463,1로 만들기,True,45496,8,3,dp
1464,뒤집기 3,True,264,11,2,"data_structures,deque,greedy,string"
1465,배열 고치기,True,6,0,1,
1466,그림 고치기,True,6,0,2,
1467,수 지우기,True,95,19,4,greedy
1468,네트워크,True,5,0,2,
1469,숌 사이 수열,True,83,12,3,"backtracking,bruteforcing"
1470,올림픽 게임,True,16,13,6,"greedy,implementation,simulation"
1471,사탕 돌리기,True,105,16,1,"dfs,dp,graphs,graph_traversal,scc"
1472,전화번호,True,2,0,3,
1473,미로 탈출,True,59,16,5,"bfs,bitmask,graphs,graph_traversal"
1474,밑 줄,True,122,10,2,"bruteforcing,greedy,string"
1475,방 번호,True,15527,6,2,implementation
1476,날짜 계산,True,15909,6,1,"bruteforcing,math,number_theory"
1477,휴게소 세우기,True,1038,12,3,"binary_search,parametric_search"
1478,정사각형,True,5,0,2,
1479,네 부분문자열,True,36,18,3,"bitmask,dp,dp_bitfield"
1480,보석 모으기,True,234,15,2,"bitmask,dp,dp_bitfield"
1481,숌 사각형,True,10,13,2,backtracking
1482,같은 자리 수,True,25,19,3,"backtracking,dp,greedy"
1483,저항,True,2,0,3,
1484,다이어트,True,1386,11,2,"math,number_theory,two_pointer"
1485,정사각형,True,1306,8,3,geometry
1486,등산,True,585,14,4,"dijkstra,floyd_warshall,graphs"
1487,물건 팔기,True,203,7,2,bruteforcing
1488,숌트링,True,28,12,4,"ad_hoc,case_work"
1489,대결,True,127,15,2,"dp,greedy"
1490,자리수로 나누기,True,191,11,3,"bruteforcing,math"
1491,나선,True,89,7,1,"implementation,simulation"
1492,합,True,256,19,2,"combinatorics,dp,exponentiation_by_squaring,math,modular_multiplicative_inverse,number_theory"
1493,박스 채우기,True,875,13,3,"divide_and_conquer,greedy,math"
1494,절댓값 수열,True,88,20,4,"case_work,math,number_theory"
1495,기타리스트,True,4729,10,2,dp
1496,기타 고르기,True,4,0,3,
1497,기타콘서트,True,202,9,3,"bitmask,bruteforcing,combinatorics,math"
1498,주기문,True,120,17,2,"kmp,string"
1499,뒤집기 수열,True,12,14,2,"bfs,data_structures,graphs,graph_traversal,string,tree_set"
1500,최대 곱,True,1061,9,1,math
1501,영어 읽기,True,168,11,5,"data_structures,hash_set,parsing,string,tree_set"
1502,숫자 퍼즐 ≤ 8,True,51,17,4,"backtracking,case_work,constructive,implementation,math"
1503,세 수 고르기,True,177,8,4,bruteforcing
1504,특정한 최단 경로,True,9312,12,4,"dijkstra,graphs"
1505,불 켜기,True,47,17,3,"bitmask,bruteforcing,greedy"
1506,경찰서,True,401,16,1,"graphs,scc"
1507,궁금한 민호,True,2060,14,1,"floyd_warshall,graphs"
1508,레이스,True,202,15,3,"binary_search,greedy,parametric_search"
1509,팰린드롬 분할,True,2754,15,2,dp
1510,이등변 삼각형,True,8,16,1,"bruteforcing,combinatorics,math"
1511,숫자 만들기,True,30,16,4,"ad_hoc,greedy"
1512,주기문으로 바꾸기,True,59,11,2,"bruteforcing,greedy,string"
1513,경로 찾기,True,424,14,3,dp
1514,자물쇠,True,501,18,4,dp
1515,수 이어 쓰기,True,178,8,2,"bruteforcing,implementation,string"
1516,게임 개발,True,5361,13,2,"dp,graphs,topological_sorting"
1517,버블 소트,True,3600,16,3,"data_structures,divide_and_conquer,segtree,sorting"
1518,뉴 매직 스퀘어,True,8,20,3,"bipartite_matching,greedy"
1519,부분 문자열 뽑기 게임,True,103,13,1,"dp,game_theory,string"
1520,내리막 길,True,11604,13,3,"dfs,dp,graphs,graph_traversal"
1521,랜덤 소트,True,94,17,1,"dp,math"
1522,문자열 교환,True,218,11,1,"bruteforcing,sliding_window"
1523,종점,True,40,18,3,"bruteforcing,graphs"
1524,세준세비,True,334,5,1,"implementation,simulation"
1525,퍼즐,True,3692,14,2,"bfs,data_structures,graphs,graph_traversal"
1526,가장 큰 금민수,True,2565,5,1,"bruteforcing,implementation,math"
1527,금민수의 개수,True,932,10,2,bruteforcing
1528,금민수의 합,True,178,12,3,"bfs,dp,graphs,graph_traversal"
1529,동민 수열,True,54,16,3,"dp,exponentiation_by_squaring,math"
1530,금민수의 합,True,13,18,4,"backtracking,dp,greedy"
1531,투명,True,870,6,1,"implementation,simulation"
1532,동전 교환,True,45,15,4,case_work
1533,길의 개수,True,552,18,2,"exponentiation_by_squaring,graphs,math"
1534,다각형 자르기,True,8,17,2,dp
1535,안녕,True,2451,9,1,"bruteforcing,dp,knapsack"
1536,"Dance, Dance",True,20,18,5,flow
1537,새로운 연산자,True,10,16,3,"dijkstra,graphs"
1538,공 칠하기,True,9,21,2,"combinatorics,gaussian_elimination,linear_algebra,math"
1539,이진 검색 트리,True,169,17,2,"data_structures,trees,tree_set"
1540,정사각형의 개수,True,64,13,2,math
1541,잃어버린 괄호,True,22059,9,1,"greedy,math,parsing,string"
1542,체스 연습,True,12,18,2,"game_theory,implementation,sprague_grundy"
1543,문서 검색,True,5817,7,2,"bruteforcing,greedy,string"
1544,사이클 단어,True,586,7,1,"bruteforcing,data_structures,hash_set,implementation,string"
1545,안티 팰린드롬,True,88,14,3,"constructive,greedy"
1546,평균,True,74479,5,2,"arithmetic,math"
1547,공,True,6916,3,1,"implementation,simulation"
1548,부분 삼각 수열,True,164,11,2,"bruteforcing,greedy,sorting"
1549,K,True,68,12,3,"data_structures,prefix_sum,sorting,tree_set"
1550,16진수,True,12904,4,1,"math,implementation"
1551,수열의 변화,True,1823,5,1,"implementation,math,parsing,simulation,string"
1552,도미노,True,5,9,1,"bruteforcing,permutation_cycle_decomposition"
1553,도미노 찾기,True,56,10,1,"backtracking,implementation"
1554,나무 심기,True,6,21,3,"combinatorics,math"
1555,소수 만들기,True,80,16,6,"bruteforcing,dp,math,number_theory,primality_test"
1556,도미노2,True,4,18,3,"gaussian_elimination,linear_algebra,math"
1557,제곱 ㄴㄴ,True,875,21,2,"binary_search,inclusion_and_exclusion,math,number_theory"
1558,그림의 개수,True,5,14,3,"data_structures,disjoint_set,geometry,graphs,graph_traversal,line_intersection"
1559,놀라운 미로,True,50,16,5,"bfs,bitmask,graphs,graph_traversal"
1560,비숍,True,206,8,2,"ad_hoc,arbitrary_precision"
1561,놀이 공원,True,1513,14,4,"binary_search,parametric_search"
1562,계단 수,True,3042,15,2,"bitmask,dp,dp_bitfield"
1563,개근상,True,1330,12,1,dp
1564,팩토리얼5,True,732,9,5,"math,number_theory"
1565,수학,True,165,13,4,"math,number_theory"
1566,P배열,True,55,13,2,bruteforcing
1567,모든 사이클의 길이,True,3,0,3,
1568,새,True,3544,4,1,"implementation,math"
1569,정사각형으로 가리기,True,48,8,4,implementation
1570,오세준,True,23,11,6,implementation
1571,단어 굴리기,True,12,15,1,"crt,math,number_theory"
1572,중앙값,True,985,16,2,"binary_search,data_structures,segtree"
1573,트리 인코딩,True,30,18,2,"dp,recursion"
1574,룩 어택,True,348,18,2,bipartite_matching
1575,졸업,True,32,19,4,"bipartite_matching,flow"
1576,DNA점수,True,17,10,3,"greedy,sorting"
1577,도로의 개수,True,636,11,3,dp
1578,세계 정복,True,14,14,1,"binary_search,parametric_search"
1579,보물 찾기,True,4,0,2,
1580,위치 바꾸기,True,46,13,3,"bfs,graphs,graph_traversal,implementation"
1581,락스타 락동호,True,168,12,3,case_work
1582,아티스트 이동호,True,34,17,3,"dp,implementation,knapsack"
1583,이동호의 트럭,True,4,0,4,
1584,게임,True,192,11,2,"0_1_bfs,dijkstra,graphs,graph_traversal"
1585,경찰,True,178,18,3,"flow,mcmf"
1586,목장,True,3,18,4,"articulation,graphs"
1587,이분 매칭,True,129,15,2,"dp,graphs,greedy"
1588,수열,True,92,15,3,"divide_and_conquer,recursion"
1589,레이저,True,2,0,9,
1590,캠프가는 영식,True,272,7,3,"binary_search,bruteforcing,math"
1591,수열 복원,True,98,20,8,"eulerian_path,graphs"
1592,영식이와 친구들,True,2625,4,1,"implementation,simulation"
1593,문자 해독,True,429,11,2,"sliding_window,string"
1594,전화번호 만들기,True,36,14,3,"backtracking,dp"
1595,북쪽나라의 도로,True,160,12,3,"bruteforcing,dfs,graphs,graph_traversal,trees"
1596,영식함수,True,9,0,2,
1597,아스키 아트,True,3,0,1,
1598,꼬리를 무는 숫자 나열,True,2548,3,2,"arithmetic,math"
1599,민식어,True,229,10,2,"parsing,sorting,string"
1600,말이 되고픈 원숭이,True,5651,13,5,"bfs,graphs,graph_traversal"
1601,바이너리 파워 비숍,True,30,16,3,"ad_hoc,backtracking,graphs,graph_traversal"
1602,도망자 원숭이,True,310,17,3,"floyd_warshall,graphs"
1603,작은 정사각형,True,56,19,3,"dp,game_theory,sprague_grundy"
1604,정사각형 자르기,True,64,17,4,"geometry,line_intersection"
1605,반복 부분문자열,True,583,18,2,"hashing,rabin_karp,string,suffix_array"
1606,침투 계획 세우기,True,73,7,2,"ad_hoc,case_work,math"
1607,원숭이 타워,True,45,13,3,"dp,math"
1608,스타 대회,True,23,22,7,"data_structures,disjoint_set,graphs,scc,topological_sorting"
1609,차의 공격,True,15,18,2,"dp,prefix_sum,sorting"
1610,프로게이머 영식,True,3,0,5,
1611,강강술래,True,8,0,1,
1612,가지고 노는 1,True,330,10,2,"math,number_theory"
1613,역사,True,3190,13,2,"floyd_warshall,graphs"
1614,영식이의 손가락,True,712,8,3,"arithmetic,case_work,implementation,math"
1615,교차개수세기,True,393,14,5,"data_structures,segtree,sorting"
1616,드럼통 메시지,True,69,23,7,"eulerian_path,graphs"
1617,허후민,True,12,19,1,"coordinate_compression,implementation,sweeping"
1618,구역 나누기,True,3,0,2,
1619,점 고르기,True,15,14,3,"geometry,sorting"
1620,나는야 포켓몬 마스터 이다솜,True,13593,7,2,"data_structures,hash_set"
1621,조삼모사,True,11,13,2,dp
1622,공통 순열,True,220,7,4,"sorting,string"
1623,신년 파티,True,96,15,2,"dp,dp_tree,trees"
1624,데크 소트,True,62,20,3,"greedy,sorting"
1625,조명기구,True,2,13,2,
1626,두 번째로 작은 스패닝 트리,True,494,22,7,"data_structures,graphs,lca,mst,sparse_table,trees"
1627,결투,True,39,20,4,"game_theory,sprague_grundy"
1628,수,True,59,24,2,"dp,greedy"
1629,곱셈,True,14414,10,3,"exponentiation_by_squaring,math"
1630,오민식,True,249,12,2,"math,number_theory,primality_test,sieve"
1631,오영식의 보물,True,14,12,6,"combinatorics,implementation,math,recursion"
1632,Line Fighter,True,5,19,6,"implementation,math,sorting"
1633,최고의 팀 만들기,True,561,11,2,dp
1634,완전 이진트리,True,9,13,4,"dp,dp_tree,trees"
1635,1 또는 -1,True,21,16,1,"ad_hoc,constructive"
1636,한번 열면 멈출 수 없어,True,33,11,3,"ad_hoc,greedy"
1637,날카로운 눈,True,411,17,3,"binary_search,parametric_search"
1638,컨벡스 헐,True,12,19,2,dp
1639,행운의 티켓,True,247,7,1,bruteforcing
1640,동전 뒤집기,True,96,12,2,ad_hoc
1641,삼각형 개수 세기,True,5,0,1,
1642,딱따구리,True,13,20,5,"combinatorics,data_structures,disjoint_set,math"
1643,쿠폰,True,31,9,4,"implementation,math,probability"
1644,소수의 연속합,True,8435,13,2,"math,number_theory,primality_test,sieve,two_pointer"
1645,성지의 생일파티,True,108,0,4,
1646,피이보나치 트리,True,90,15,2,"dp,lca,recursion,trees"
1647,도시 분할 계획,True,6189,12,1,"graphs,mst"
1648,격자판 채우기,True,921,18,1,"bitmask,dp,dp_bitfield"
1649,택시,True,59,17,4,"dp,graphs,topological_sorting"
1650,지민이의 테러 Season II,True,73,18,4,"flow,mcmf"
1651,숌 코드,True,1,0,10,
1652,누울 자리를 찾아라,True,4608,5,2,"implementation,string"
1653,양팔 저울,True,109,16,3,"bitmask,bruteforcing,implementation"
1654,랜선 자르기,True,20766,9,4,"binary_search,parametric_search"
1655,가운데를 말해요,True,9297,14,3,"data_structures,priority_queue"
1656,덜컹덜컹,True,7,10,1,geometry
1657,두부장수 장홍준,True,487,18,1,"bitmask,dp,dp_bitfield"
1658,돼지 잡기,True,274,19,2,flow
1659,수 (Hard),True,83,25,2,"dp,greedy"
1660,캡틴 이다솜,True,1250,10,3,dp
1661,다솜이의 신발가게,True,22,14,4,"bruteforcing,sorting"
1662,압축,True,1521,11,2,"data_structures,recursion,stack"
1663,XYZ 문자열,True,92,15,4,dp
1664,주민등록번호,True,18,13,1,"bruteforcing,dp,implementation"
1665,화물열차,True,68,20,2,"implementation,simulation,sorting"
1666,최대 증가 직사각형 집합,True,141,19,3,"data_structures,dp,segtree,sweeping"
1667,지민이의 테러 Season IV,True,45,17,4,"data_structures,dijkstra,graphs,tree_set"
1668,트로피 진열,True,2340,4,2,implementation
1669,멍멍이 쓰다듬기,True,608,11,2,math
1670,정상 회담 2,True,811,13,2,"combinatorics,dp,math"
1671,상어의 저녁식사,True,1515,18,3,bipartite_matching
1672,DNA 해독,True,772,4,2,"implementation,simulation,string"
1673,치킨 쿠폰,True,1902,4,3,"implementation,math"
1674,성준이와 초콜릿,True,4,0,4,
1675,팬더 밥주기,True,6,22,9,"data_structures,multi_segtree,segtree"
1676,팩토리얼 0의 개수,True,19024,6,2,"arbitrary_precision,math"
1677,음악,True,16,15,2,dp
1678,기차,True,4,0,4,
1679,숫자놀이,True,128,10,2,"bfs,dp,graphs,graph_traversal"
1680,쓰레기 수거,True,127,7,2,"implementation,simulation"
1681,줄 세우기,True,778,4,1,"bruteforcing,implementation"
1682,돌리기,True,17,10,3,"bfs,graphs,graph_traversal"
1683,책장 맨 윗칸,True,5,0,8,
1684,같은 나머지,True,254,11,2,"euclidean,math,number_theory"
1685,숫자놀이 2,True,13,19,6,"dp,greedy,math"
1686,복날,True,56,12,2,"bfs,graphs,graph_traversal"
1687,행렬 찾기,True,141,13,2,"bruteforcing,prefix_sum"
1688,지민이의 테러,True,192,16,5,"geometry,line_intersection,point_in_non_convex_polygon"
1689,겹치는 선분,True,541,12,2,"greedy,sorting,sweeping"
1690,순열,True,16,18,3,"data_structures,math,permutation_cycle_decomposition,sparse_table"
1691,석판,True,77,14,1,dp
1692,뒤집기,True,25,20,3,"bitmask,dp,dp_bitfield,sliding_window"
1693,트리 색칠하기,True,770,19,3,"dp,dp_tree,trees"
1694,Chessboard in FEN,True,15,11,2,implementation
1695,팰린드롬 만들기,True,1245,12,2,dp
1696,색 막대,True,8,0,2,
1697,숨바꼭질,True,30195,10,3,"bfs,graphs,graph_traversal"
1698,보안 패널,True,3,0,5,
1699,제곱수의 합,True,13298,9,2,"dp,math"
1700,멀티탭 스케줄링,True,4135,15,3,greedy
1701,Cubeditor,True,1947,13,2,"kmp,string"
1702,고속도로,True,16,16,4,"dijkstra,graphs"
1703,생장점,True,942,3,1,"implementation,math"
1704,붕어빵타이쿤,True,98,16,4,"bitmask,bruteforcing"
1705,컵,True,3,0,2,
1706,크로스워드,True,354,9,2,"implementation,parsing,sorting,string"
1707,이분 그래프,True,10834,12,4,"bfs,bipartite_graph,dfs,graphs,graph_traversal"
1708,볼록 껍질,True,2836,16,3,"convex_hull,geometry"
1709,타일 위의 원,True,51,8,3,"geometry,pythagoras"
1710,Flattening Tables,True,2,21,3,
1711,직각삼각형,True,281,10,2,"bruteforcing,geometry,math,pythagoras"
1712,손익분기점,True,47149,4,3,"math,arithmetic"
1713,후보 추천하기,True,2700,9,3,"implementation,simulation"
1715,카드 정렬하기,True,9179,12,2,"data_structures,greedy,priority_queue"
1716,Polynomial Remains,True,27,7,1,"case_work,math"
1717,집합의 표현,True,12576,12,3,"data_structures,disjoint_set"
1718,암호,True,1545,4,1,"implementation,string"
1719,택배,True,1589,13,1,"dijkstra,floyd_warshall,graphs"
1720,타일 코드,True,1162,12,2,"combinatorics,dp,math"
1721,상자퍼즐,True,8,12,3,"backtracking,bruteforcing,implementation"
1722,순열의 순서,True,2226,11,3,"combinatorics,implementation,math"
1723,점 나누기,True,41,14,3,"binary_search,bruteforcing,implementation,sorting,two_pointer"
1724,그림판,True,29,15,3,"bfs,graphs,graph_traversal"
1725,히스토그램,True,4064,16,2,"data_structures,divide_and_conquer,segtree,stack"
1726,로봇,True,2679,13,3,"bfs,graphs,graph_traversal"
1727,커플 만들기,True,659,14,3,"dp,greedy,sorting"
1728,구슬 굴리기,True,55,16,2,"binary_search,bruteforcing,data_structures,math"
1729,이차원 배열의 합,True,31,15,3,"backtracking,bruteforcing"
1730,판화,True,299,6,2,"implementation,simulation"
1731,추론,True,1397,4,1,"arithmetic,math"
1732,레이저,True,11,0,4,
1733,등번호,True,63,20,7,"dfs,graphs,graph_traversal"
1734,교통 체계,True,108,20,5,"articulation,graphs,lca,trees"
1735,분수 합,True,5937,8,2,"euclidean,math,number_theory"
1736,쓰레기 치우기,True,134,15,2,greedy
1737,Pibonacci,True,228,12,2,dp
1738,골목길,True,484,15,5,"bellman_ford,graphs"
1739,도로 정비하기,True,213,20,3,"2_sat,graphs,scc"
1740,거듭제곱,True,799,7,1,math
1741,반 나누기,True,85,18,2,"data_structures,disjoint_set,graphs,graph_traversal"
1742,레이싱결과,True,34,17,3,"bitmask,combinatorics,dp,graphs,graph_traversal,math"
1743,음식물 피하기,True,4387,10,2,"bfs,dfs,graphs,graph_traversal"
1744,수 묶기,True,6214,12,3,"case_work,greedy,sorting"
1745,숨기,True,60,20,3,"binary_search,flow,floyd_warshall,graphs"
1746,Cow Relays,True,23,19,2,"dp,exponentiation_by_squaring,math"
1747,소수&팰린드롬,True,3707,10,3,"bruteforcing,math,number_theory,primality_test,sieve"
1748,수 이어 쓰기 1,True,7705,7,2,"implementation,math"
1749,점수따먹기,True,275,12,3,"bruteforcing,dp,prefix_sum"
1750,서로소의 개수,True,311,13,2,"dp,euclidean,knapsack,math,number_theory"
1751,디버그,True,92,18,3,"bitmask,dp,hashing"
1752,세상에서 제일 착한 다솜,True,36,18,4,"dp,sorting"
1753,최단경로,True,20165,12,4,"dijkstra,graphs"
1754,진영 순열,True,27,17,1,"combinatorics,dp,math"
1755,숫자놀이,True,2144,7,1,"math,sorting,string"
1756,피자 굽기,True,1082,11,3,implementation
1757,달려달려,True,401,12,2,dp
1758,알바생 강호,True,2195,7,2,"greedy,sorting"
1759,암호 만들기,True,16877,11,2,"backtracking,bruteforcing,combinatorics,math"
1760,N-Rook,True,350,18,2,bipartite_matching
1761,정점들의 거리,True,2565,16,2,"lca,trees"
1762,평면그래프와 삼각형,True,108,18,3,"binary_search,graphs,planar_graph,smaller_to_larger"
1763,트리 색칠,True,111,24,2,"data_structures,disjoint_set,dp,dp_tree,greedy,trees"
1764,듣보잡,True,18568,7,2,"data_structures,hash_set,sorting,string"
1765,닭싸움 팀 정하기,True,366,15,2,"data_structures,disjoint_set,graphs"
1766,문제집,True,7085,14,2,"data_structures,graphs,priority_queue,topological_sorting"
1767,N-Rook II,True,220,18,2,"combinatorics,dp,math"
1768,Center of symmetry,True,11,8,1,"geometry,sorting"
1769,3의 배수,True,2739,6,3,"implementation,math,recursion,string"
1770,배수와 약수의 개수,True,66,22,2,"case_work,math,miller_rabin,number_theory,pollard_rho,primality_test"
1771,카드 묶음,True,50,14,2,"bfs,data_structures,disjoint_set,graphs,graph_traversal,stack"
